Station,Year,Month,Week,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2014,10,40,5,0,0,0,0,27.6,30.9,25.4,8.3,41
Marina Barrage,2014,10,41,6,0,0,0,0,28.9,32.3,26.3,5.6,19.4
Marina Barrage,2014,10,41,7,0,0,0,0,29.8,32.8,27.9,7,19.8
Marina Barrage,2014,10,41,8,0,0,0,0,29.7,32.8,27.6,5.2,17.3
Marina Barrage,2014,10,41,9,0,0,0,0,29.8,34.1,27.4,4.8,22.3
Marina Barrage,2014,10,41,10,0,0,0,0,30.1,33.9,28.4,5.5,17.3
Marina Barrage,2014,10,41,11,0,0,0,0,29.4,33,28.2,3.9,29.5
Marina Barrage,2014,10,41,12,0,0,0,0,29.2,32.8,27.4,4.8,20.9
Marina Barrage,2014,10,42,13,0,0,0,0,29.9,34.1,27.5,5.4,18.4
Marina Barrage,2014,10,42,14,0.8,0.8,0.8,0.8,29.1,33.4,27.1,3.9,27
Marina Barrage,2014,10,42,15,0,0,0,0,29.4,32.8,26.8,5.3,19.8
Marina Barrage,2014,10,42,16,0,0,0,0,29.4,34,27.3,4.6,24.1
Marina Barrage,2014,10,42,17,0,0,0,0,29.7,33.8,27.2,4.2,16.6
Marina Barrage,2014,10,42,18,7,5.4,6.2,6.4,28.3,32.3,25.3,5.5,24.8
Marina Barrage,2014,10,42,19,0.6,0.4,0.4,0.4,28.4,33.3,25.9,4.9,26.6
Marina Barrage,2014,10,43,20,0,0,0,0,29.6,33.6,26.5,4.2,23.8
Marina Barrage,2014,10,43,21,3.8,1.8,2.4,2.4,28,30.6,25.9,4.4,22.7
Marina Barrage,2014,10,43,22,5,1.8,3.4,4.8,26.7,28.6,25.2,3.8,15.8
Marina Barrage,2014,10,43,23,0,0,0,0,29,33.3,25.7,4.4,19.4
Marina Barrage,2014,10,43,24,0,0,0,0,29.8,33.8,26.6,4,18.7
Marina Barrage,2014,10,43,25,0,0,0,0,30,34,26.7,4.3,20.9
Marina Barrage,2014,10,43,26,0,0,0,0,30.1,34.3,28,6.1,21.6
Marina Barrage,2014,10,44,27,41,36.2,39.8,40.8,28.3,33,23.7,4.5,31.7
Marina Barrage,2014,10,44,28,0.4,0.4,0.4,0.4,29,32.6,25.9,4.6,23.4
Marina Barrage,2014,10,44,29,0,0,0,0,30.1,34.5,27,5.2,19.8
Marina Barrage,2014,10,44,30,0,0,0,0,30.1,34.2,27.4,4.6,18.7
Marina Barrage,2014,10,44,31,0,0,0,0,29.1,33.3,26.9,4.9,28.8
Marina Barrage,2014,11,44,1,6.8,5.6,6.4,6.8,28.8,31.8,25.2,4.6,23.8
Marina Barrage,2014,11,44,2,0,0,0,0,29.8,33,27.1,4.5,19.1
Marina Barrage,2014,11,45,3,0,0,0,0,30.2,33.7,27.3,4.1,17.3
Marina Barrage,2014,11,45,4,0,0,0,0,30.5,34.2,27.9,5.4,22.3
Marina Barrage,2014,11,45,5,36.8,30.8,35.8,36.2,28.6,34.5,24.1,4.6,22
Marina Barrage,2014,11,45,6,1.2,1,1,1.2,27.1,32,24.2,6,29.9
Marina Barrage,2014,11,45,7,6,3.8,4.4,5.8,27.4,31.7,24.7,6,42.8
Marina Barrage,2014,11,45,8,54.8,19.8,21,26.4,27.9,32.6,24,6,27.4
Marina Barrage,2014,11,45,9,8.6,3.6,5.4,5.4,27.6,30.6,23.8,4.3,34.2
Marina Barrage,2014,11,46,10,0.8,0.8,0.8,0.8,27.8,31.3,24.8,4,25.9
Marina Barrage,2014,11,46,11,31.6,11.6,21.2,31.6,27,31.1,24.1,3.3,34.6
Marina Barrage,2014,11,46,12,0,0,0,0,28.1,33.1,25.2,4.5,31.7
Marina Barrage,2014,11,46,13,5.4,4.8,5.2,5.4,28.4,34,25.7,6.3,37.4
Marina Barrage,2014,11,46,14,0.8,0.2,0.4,0.6,28.6,34.5,24.9,7.2,31.3
Marina Barrage,2014,11,46,15,0.4,0.2,0.2,0.4,28,32.7,25.9,5.9,24.1
Marina Barrage,2014,11,46,16,18,12.8,16.6,17.8,27,32.1,24.8,5.3,83.9
Marina Barrage,2014,11,47,17,9,7.8,8.4,8.4,27,32.3,24.9,5.7,95.4
Marina Barrage,2014,11,47,18,7,1.2,1.8,3.2,25.8,27.3,25.2,5,18
Marina Barrage,2014,11,47,19,0.2,0.2,0.2,0.2,28.6,33.2,25.3,5.9,24.5
Marina Barrage,2014,11,47,20,6.6,2.6,4.4,6,27.8,33,26,5.6,23.8
Marina Barrage,2014,11,47,21,0.2,0.2,0.2,0.2,28.1,32.1,25.3,4.2,15.8
Marina Barrage,2014,11,47,22,0,0,0,0,29,33.6,26.1,3.9,18.4
Marina Barrage,2014,11,47,23,4.4,1.8,2.4,2.6,27.9,33.6,26,4.5,29.9
Marina Barrage,2014,11,48,24,24.4,10.8,21.4,22.6,27.4,32.4,24,4.6,35.3
Marina Barrage,2014,11,48,25,0.2,0.2,0.2,0.2,28.1,32.6,25.5,4.4,22.3
Marina Barrage,2014,11,48,26,58.2,33,38.6,57,27.5,32,24.1,5.6,33.8
Marina Barrage,2014,11,48,27,0,0,0,0,27.9,32.8,25.6,5.3,23
Marina Barrage,2014,11,48,28,0.4,0.2,0.2,0.2,28.7,33.2,26.3,5.1,25.2
Marina Barrage,2014,11,48,29,0.2,0.2,0.2,0.2,27.5,31.3,25.5,5.3,28.1
Marina Barrage,2014,11,48,30,0,0,0,0,28.5,31.7,25.5,4.4,18
Marina Barrage,2014,12,49,1,8.2,6.2,6.2,6.4,27,30.1,23.6,4.6,38.5
Marina Barrage,2014,12,49,2,0,0,0,0,28.5,32.1,25.7,4.1,18
Marina Barrage,2014,12,49,3,0,0,0,0,29.7,34.1,26.3,5.1,23.4
Marina Barrage,2014,12,49,4,47,14.2,21.2,29.4,26.4,28.8,23.1,4.2,31.3
Marina Barrage,2014,12,49,5,0,0,0,0,28.6,33.1,25.3,4.8,19.1
Marina Barrage,2014,12,49,6,17.4,9,15.6,17.2,27.8,31,23.2,5.4,43.2
Marina Barrage,2014,12,49,7,37.6,33,36.4,36.6,27.4,34.1,23.7,5.2,26.3
Marina Barrage,2014,12,50,8,0,0,0,0,27.6,32.8,25.1,6.2,30.6
Marina Barrage,2014,12,50,9,0.4,0.4,0.4,0.4,28.3,31.6,25.6,8.4,28.4
Marina Barrage,2014,12,50,10,0,0,0,0,28.8,33.2,26.6,8.9,29.2
Marina Barrage,2014,12,50,11,45.6,30.6,37.8,40.6,27.6,32.8,23.8,6.6,31.3
Marina Barrage,2014,12,50,12,4.8,4.6,4.8,4.8,28.3,32.3,26,7.8,28.4
Marina Barrage,2014,12,50,13,10.4,7,7.4,7.6,27.7,31.8,24.6,7.1,34.2
Marina Barrage,2014,12,50,14,0,0,0,0,28.4,32.4,26.1,5.3,20.5
Marina Barrage,2014,12,51,15,0,0,0,0,28.6,32.8,26.1,7.7,29.5
Marina Barrage,2014,12,51,16,1.2,0.6,0.8,1.2,27.4,30.8,25.6,6.1,23
Marina Barrage,2014,12,51,17,73.4,47.2,68.4,73.2,26.7,31.8,23.6,5.1,24.8
Marina Barrage,2014,12,51,18,0.8,0.8,0.8,0.8,28.2,32.4,25.6,7.4,27
Marina Barrage,2014,12,51,19,44,11.8,19,25.2,25.3,26.6,23.1,6.8,57.2
Marina Barrage,2014,12,51,20,18.6,13.2,17.6,18.6,27.4,34.1,24.6,5.6,27
Marina Barrage,2014,12,51,21,12.2,7.4,11,12.2,27.4,33.8,25.2,5.4,25.6
Marina Barrage,2014,12,52,22,24.2,18.4,23,24.2,27.1,31.7,24.6,5.9,61.9
Marina Barrage,2014,12,52,23,0.2,0.2,0.2,0.2,26.6,29,25.4,6.1,22.7
Marina Barrage,2014,12,52,24,0.6,0.2,0.4,0.6,27.3,31.3,24.8,6.2,27
Marina Barrage,2014,12,52,25,0.4,0.2,0.2,0.2,27.9,31.5,25.4,4.7,17.6
Marina Barrage,2014,12,52,26,63.2,17.6,34,47.2,25.5,29.3,23.8,5.5,25.6
Marina Barrage,2014,12,52,27,39.4,17.6,28,29.4,26,31.9,23.4,4.6,57.6
Marina Barrage,2014,12,52,28,1.8,1.2,1.4,1.6,26.8,30.7,23.8,7.3,29.2
Marina Barrage,2014,12,52,29,3.6,3,3.6,3.6,26.1,29.9,24.3,10.4,40
Marina Barrage,2014,12,52,30,0,0,0,0,25.9,28.1,24.5,10,35.6
Marina Barrage,2014,12,52,31,0,0,0,0,26.9,30.3,25.4,9.2,29.2
Marina Barrage,2015,1,1,1,0.8,0.6,0.6,0.8,26.3,27.5,25.2,8.1,30.2
Marina Barrage,2015,1,1,2,0,0,0,0,27.2,29.8,25.2,11.1,36.4
Marina Barrage,2015,1,1,3,0,0,0,0,27.7,32.1,25.2,9.7,32.8
Marina Barrage,2015,1,1,4,0,0,0,0,28.5,33.3,25.4,10.3,31.7
Marina Barrage,2015,1,2,5,0.2,0.2,0.2,0.2,28.6,34.5,25.4,9,30.6
Marina Barrage,2015,1,2,6,42.6,23.2,37,40.6,27.4,33.4,24,8.7,69.5
Marina Barrage,2015,1,2,7,11.8,8.2,9.8,11.8,27,32.3,24.5,7,23.4
Marina Barrage,2015,1,2,8,39.6,26,35.6,37.2,26,29.8,24.1,5.9,31.3
Marina Barrage,2015,1,2,9,1.2,0.4,0.8,1.2,25.6,28.3,24.7,8.8,29.5
Marina Barrage,2015,1,2,10,6.2,6.2,6.2,6.2,26.9,33.3,24.4,7.9,29.2
Marina Barrage,2015,1,2,11,6.2,5.6,6,6.2,27.2,30.5,25.1,7.8,25.2
Marina Barrage,2015,1,3,12,3.2,3.2,3.2,3.2,27.8,32.2,26,12.1,37.4
Marina Barrage,2015,1,3,13,0,0,0,0,27.8,32.1,25.4,13.2,37.1
Marina Barrage,2015,1,3,14,0,0,0,0,27.7,31.1,25.6,11.8,37.1
Marina Barrage,2015,1,3,15,0,0,0,0,27.9,32.6,25.6,11.2,33.8
Marina Barrage,2015,1,3,16,0,0,0,0,27.5,33,24.6,10.7,34.2
Marina Barrage,2015,1,3,17,0,0,0,0,27.6,33.1,24.8,10.1,31
Marina Barrage,2015,1,3,18,0,0,0,0,27.1,31.5,25,12.2,39.6
Marina Barrage,2015,1,4,19,0,0,0,0,27.2,31.1,25,11.7,32.8
Marina Barrage,2015,1,4,20,0,0,0,0,27,30.7,24.9,11.2,33.1
Marina Barrage,2015,1,4,21,11.2,10.2,11,11.2,26.6,30.3,23.9,9.1,37.8
Marina Barrage,2015,1,4,22,0,0,0,0,27,30.3,25.3,11.1,34.9
Marina Barrage,2015,1,4,23,0,0,0,0,26.9,30.9,25,11.3,39.2
Marina Barrage,2015,1,4,24,0.2,0.2,0.2,0.2,27.1,31.5,25.3,8.6,28.4
Marina Barrage,2015,1,4,25,0,0,0,0,27.2,31.3,25.3,9.1,25.9
Marina Barrage,2015,1,5,26,0,0,0,0,27.3,31.2,25.3,10.8,34.9
Marina Barrage,2015,1,5,27,0,0,0,0,27.6,33.1,24.9,9.7,32
Marina Barrage,2015,1,5,28,0.2,0.2,0.2,0.2,27.4,32.8,24.6,7.5,24.5
Marina Barrage,2015,1,5,29,0,0,0,0,27.2,30.3,25.6,10,75.6
Marina Barrage,2015,1,5,30,0,0,0,0,27.4,30.9,25.4,9.5,30.2
Marina Barrage,2015,1,5,31,0,0,0,0,27.6,33.2,25.6,12.2,35.3
Marina Barrage,2015,2,5,1,0,0,0,0,27.1,31.1,24.6,10.8,35.6
Marina Barrage,2015,2,6,2,1.2,1,1.2,1.2,26.5,29.4,24.2,9.3,37.1
Marina Barrage,2015,2,6,3,0,0,0,0,26.8,30.5,25.1,9.3,32.4
Marina Barrage,2015,2,6,4,0.8,0.6,0.8,0.8,26.1,28.3,24.2,9.3,32.8
Marina Barrage,2015,2,6,5,0,0,0,0,27.1,30,25.6,12.9,39.6
Marina Barrage,2015,2,6,6,8.2,5,6.8,8,26.2,28.7,23.6,11,37.8
Marina Barrage,2015,2,6,7,0,0,0,0,26.9,31.1,25,12.7,39.6
Marina Barrage,2015,2,6,8,0,0,0,0,26.8,30.7,24.8,12.2,37.4
Marina Barrage,2015,2,7,9,0,0,0,0,26.9,30.6,24.9,13.5,41.4
Marina Barrage,2015,2,7,10,0,0,0,0,,,,,
Marina Barrage,2015,2,7,11,0,0,0,0,,,,,
Marina Barrage,2015,2,7,12,0,0,0,0,,,,,
Marina Barrage,2015,2,7,13,0,0,0,0,,,,10.8,
Marina Barrage,2015,2,7,14,0,0,0,0,27,31.1,24.4,9.3,29.5
Marina Barrage,2015,2,7,15,0,0,0,0,27.4,32.4,24.6,7.9,24.8
Marina Barrage,2015,2,8,16,0,0,0,0,28,32.9,25.1,9.8,28.4
Marina Barrage,2015,2,8,17,0,0,0,0,27.8,32.5,25.3,10.1,28.1
Marina Barrage,2015,2,8,18,0,0,0,0,28.2,33.1,25,10.3,32
Marina Barrage,2015,2,8,19,25.8,14.2,20,25,27.1,33.2,22.7,9,34.2
Marina Barrage,2015,2,8,20,0,0,0,0,27.7,32.2,25.5,9.3,27.4
Marina Barrage,2015,2,8,21,0,0,0,0,27.6,32.4,25.1,8.1,25.2
Marina Barrage,2015,2,8,22,0,0,0,0,27.7,31.9,25.1,9.8,30.2
Marina Barrage,2015,2,9,23,13.4,13.2,13.4,13.4,27.8,34.9,25.5,8.8,28.1
Marina Barrage,2015,2,9,24,0,0,0,0,27.6,30.3,25.4,7.8,28.1
Marina Barrage,2015,2,9,25,0,0,0,0,27.7,31.3,25.2,7.2,27.7
Marina Barrage,2015,2,9,26,0,0,0,0,28,32.2,25.5,7.2,24.5
Marina Barrage,2015,2,9,27,0,0,0,0,28.3,33.5,25.5,8.9,31
Marina Barrage,2015,2,9,28,0,0,0,0,28.7,33.4,25.6,10.7,32.8
Marina Barrage,2015,3,9,1,0,0,0,0,28.8,33.4,26.3,10.9,34.6
Marina Barrage,2015,3,10,2,0,0,0,0,27.9,34.2,25.8,7.8,28.8
Marina Barrage,2015,3,10,3,0,0,0,0,28.7,33.3,26.4,7.2,25.9
Marina Barrage,2015,3,10,4,0,0,0,0,28.5,32.3,26.4,6.5,20.2
Marina Barrage,2015,3,10,5,0,0,0,0,28.4,35.2,25.7,7,22
Marina Barrage,2015,3,10,6,0,0,0,0,28.2,33.2,25.2,6.5,23
Marina Barrage,2015,3,10,7,0,0,0,0,28.7,32.9,25.9,8.5,29.5
Marina Barrage,2015,3,10,8,0,0,0,0,28.6,34.5,26,6.1,23
Marina Barrage,2015,3,11,9,1.2,1,1,1,28.1,32.1,26.3,7.8,31.7
Marina Barrage,2015,3,11,10,0,0,0,0,28.4,32.9,25.7,8.3,34.9
Marina Barrage,2015,3,11,11,6.8,1.4,2.6,3.6,26.4,29.4,24.9,8.2,31.7
Marina Barrage,2015,3,11,12,0,0,0,0,27.9,32.5,25.7,8.5,27.4
Marina Barrage,2015,3,11,13,0,0,0,0,28,33.8,25.4,9.4,32
Marina Barrage,2015,3,11,14,1.8,1.4,1.8,1.8,28,33.3,24.5,9.2,28.4
Marina Barrage,2015,3,11,15,0,0,0,0,28.1,32.3,26,7.7,23.8
Marina Barrage,2015,3,12,16,0,0,0,0,28.7,33.4,26.6,5.6,20.2
Marina Barrage,2015,3,12,17,0.4,0.4,0.4,0.4,28.7,32.5,26.6,6.1,19.4
Marina Barrage,2015,3,12,18,0,0,0,0,28.7,32.3,26.5,6.4,20.2
Marina Barrage,2015,3,12,19,1.8,1.8,1.8,1.8,28.5,32.2,26.6,5.6,22.3
Marina Barrage,2015,3,12,20,0,0,0,0,29,32.8,26.3,4.9,19.4
Marina Barrage,2015,3,12,21,0,0,0,0,29.2,33.8,27.2,5.5,20.5
Marina Barrage,2015,3,12,22,35.8,26,32.8,35.8,27.7,32.5,22.6,4.8,38.2
Marina Barrage,2015,3,13,23,0,0,0,0,28.6,32.7,26,6.4,25.2
Marina Barrage,2015,3,13,24,0,0,0,0,28.8,32.5,26.8,6.9,25.2
Marina Barrage,2015,3,13,25,0,0,0,0,29.2,32.8,27.1,9.7,32
Marina Barrage,2015,3,13,26,0,0,0,0,29.2,32.8,27,10.3,34.2
Marina Barrage,2015,3,13,27,0,0,0,0,29.2,32.6,26.8,9.9,32
Marina Barrage,2015,3,13,28,3,1.8,2.8,3,28.5,31.1,27.2,8.5,31
Marina Barrage,2015,3,13,29,49.6,18.2,29.8,42.4,27,29.4,23.6,5.4,57.2
Marina Barrage,2015,3,14,30,0.8,0.6,0.8,0.8,28.7,32.4,26.2,6.4,27
Marina Barrage,2015,3,14,31,0,0,0,0,29.1,32.9,26.5,5.6,23
Marina Barrage,2015,4,14,1,0.2,0.2,0.2,0.2,28.5,32.7,26.6,4.7,29.5
Marina Barrage,2015,4,14,2,34.6,23.4,33.6,34.4,27.5,32.6,23.3,5.3,49
Marina Barrage,2015,4,14,3,0,0,0,0,27.8,30,26,4.1,27.4
Marina Barrage,2015,4,14,4,0,0,0,0,29.2,33.9,26.3,5.2,20.9
Marina Barrage,2015,4,14,5,0,0,0,0,28.9,31.9,27.4,4,17.3
Marina Barrage,2015,4,15,6,11,10.8,11,11,29,33.8,26,5.1,28.1
Marina Barrage,2015,4,15,7,13.2,10,11.8,13.2,29.1,33.7,26.2,5.8,32.4
Marina Barrage,2015,4,15,8,0,0,0,0,29.5,32.9,26.6,6.6,25.6
Marina Barrage,2015,4,15,9,0,0,0,0,29.4,32.7,27.3,7.5,27.7
Marina Barrage,2015,4,15,10,1,0.6,0.8,1,29.4,32.4,27,6.8,24.5
Marina Barrage,2015,4,15,11,0,0,0,0,29.3,33.6,27.2,5.2,24.1
Marina Barrage,2015,4,15,12,0.6,0.6,0.6,0.6,29.1,33.6,26.7,5.8,28.1
Marina Barrage,2015,4,16,13,0,0,0,0,29.3,33.5,26.6,6.7,24.8
Marina Barrage,2015,4,16,14,0,0,0,0,29.5,33.1,26.9,6.6,24.8
Marina Barrage,2015,4,16,15,0,0,0,0,29.6,32.8,27.2,7.1,24.1
Marina Barrage,2015,4,16,16,0,0,0,0,29.9,33.4,27.6,7.2,28.4
Marina Barrage,2015,4,16,17,0,0,0,0,29.9,33.2,27.5,6.9,28.1
Marina Barrage,2015,4,16,18,0,0,0,0,30.2,33.6,27.2,4.6,23.4
Marina Barrage,2015,4,16,19,34,19.2,32.6,33.6,28.9,32,23.6,4.1,29.9
Marina Barrage,2015,4,17,20,0,0,0,0,30,34.3,27.5,4.1,19.4
Marina Barrage,2015,4,17,21,0.8,0.4,0.4,0.4,29.1,34.2,26.8,4.6,28.4
Marina Barrage,2015,4,17,22,0.2,0.2,0.2,0.2,28.8,33.6,26.6,5.2,29.2
Marina Barrage,2015,4,17,23,6.6,6.6,6.6,6.6,28.2,32.7,26.3,4,20.9
Marina Barrage,2015,4,17,24,2,1.8,2,2,28.1,33.7,25.4,6.1,30.2
Marina Barrage,2015,4,17,25,76.6,45.8,58.8,74,27.6,33.8,23,5.8,33.5
Marina Barrage,2015,4,17,26,22.4,18.6,20.4,21.4,27.7,32.8,24.9,5.1,37.1
Marina Barrage,2015,4,18,27,23.2,21,23.2,23.2,27.6,31.5,22.8,3.7,39.2
Marina Barrage,2015,4,18,28,27,21.4,26,26.4,28,32.7,23.5,4.6,36.7
Marina Barrage,2015,4,18,29,0.4,0.4,0.4,0.4,28.9,32.9,26,4.2,25.2
Marina Barrage,2015,4,18,30,5.4,3,3.4,3.4,27.8,32.4,24.9,9.3,88.9
Marina Barrage,2015,5,18,1,0.4,0.4,0.4,0.4,28.5,32.7,26.2,4.4,17.6
Marina Barrage,2015,5,18,2,17,16.2,16.8,17,28.3,31.4,24.2,4,27.4
Marina Barrage,2015,5,18,3,62.4,25,36.6,54.6,27,30.1,24.2,4.5,38.5
Marina Barrage,2015,5,19,4,0,0,0,0,28.8,33.2,26.8,3.7,20.9
Marina Barrage,2015,5,19,5,0,0,0,0,29.6,33.6,26.3,3.9,13.3
Marina Barrage,2015,5,19,6,17.6,15.2,17.4,17.6,29.2,33,24,4.3,31.3
Marina Barrage,2015,5,19,7,0,0,0,0,29.7,33.3,27.9,4,19.8
Marina Barrage,2015,5,19,8,0,0,0,0,29.4,32.8,28,4.2,20.9
Marina Barrage,2015,5,19,9,0,0,0,0,29.6,33,27.2,5.1,20.5
Marina Barrage,2015,5,19,10,0.6,0.6,0.6,0.6,30,33.4,27.2,4.3,18.7
Marina Barrage,2015,5,20,11,0,0,0,0,30.5,33.5,28.5,5.7,32.8
Marina Barrage,2015,5,20,12,0,0,0,0,29.9,33.5,28.6,4.2,24.8
Marina Barrage,2015,5,20,13,0,0,0,0,30,33.1,28,3.6,30.2
Marina Barrage,2015,5,20,14,0,0,0,0,30.1,34.2,28.5,5,21.6
Marina Barrage,2015,5,20,15,3.4,1.8,2.2,2.8,27.8,31,25.1,4.6,64.4
Marina Barrage,2015,5,20,16,0,0,0,0,29.1,32.1,27.6,4.2,19.1
Marina Barrage,2015,5,20,17,12.6,11.6,12.6,12.6,29.9,33.5,25.4,4.1,26.6
Marina Barrage,2015,5,21,18,2,1.6,2,2,29.2,32.5,27,3.3,26.6
Marina Barrage,2015,5,21,19,0,0,0,0,30.1,34.2,28,4.1,21.2
Marina Barrage,2015,5,21,20,4,3.2,3.2,3.2,29.2,31.8,26.2,4.8,25.6
Marina Barrage,2015,5,21,21,0.2,0.2,0.2,0.2,30.1,34.1,28.4,3.8,20.5
Marina Barrage,2015,5,21,22,0,0,0,0,29.3,32,28.2,4.1,19.8
Marina Barrage,2015,5,21,23,11.4,2.4,3.4,5,27,28.8,24.3,3.9,76
Marina Barrage,2015,5,21,24,0,0,0,0,29.2,32.9,26.4,3.8,21.2
Marina Barrage,2015,5,22,25,0,0,0,0,29.4,32.8,28.1,4.1,27.4
Marina Barrage,2015,5,22,26,17.2,7.8,11.8,16,29.2,33.4,25.9,5,23
Marina Barrage,2015,5,22,27,0,0,0,0,29.1,33.7,26.3,4.3,19.1
Marina Barrage,2015,5,22,28,0,0,0,0,29.8,33,27.4,4.1,17.3
Marina Barrage,2015,5,22,29,0,0,0,0,30.4,34.2,28.8,5.2,25.6
Marina Barrage,2015,5,22,30,0,0,0,0,30.6,34.8,28.7,5.2,20.9
Marina Barrage,2015,5,22,31,0,0,0,0,30.3,34.5,28.4,4.6,20.5
Marina Barrage,2015,6,23,1,0,0,0,0,30.3,34.1,27.9,3.7,18
Marina Barrage,2015,6,23,2,0,0,0,0,30.3,34.2,27.9,4.9,18.4
Marina Barrage,2015,6,23,3,0,0,0,0,29.6,33.6,26.9,5.7,20.2
Marina Barrage,2015,6,23,4,8,8,8,8,29.8,33.5,25.2,4.4,22
Marina Barrage,2015,6,23,5,0,0,0,0,29.7,34.2,27.1,3.6,25.2
Marina Barrage,2015,6,23,6,0,0,0,0,29.3,33.6,27.3,3.2,27
Marina Barrage,2015,6,23,7,13.8,7.6,7.6,7.6,28.4,31.2,26.1,4.4,29.5
Marina Barrage,2015,6,24,8,8.6,6.8,8.6,8.6,28.4,30.7,24.3,4,25.2
Marina Barrage,2015,6,24,9,0.2,0.2,0.2,0.2,28.3,30.8,26.7,4.1,24.1
Marina Barrage,2015,6,24,10,0,0,0,0,29.4,32.9,27.2,4.5,17.6
Marina Barrage,2015,6,24,11,2.6,2.4,2.4,2.4,29.1,34,26.7,3.7,24.8
Marina Barrage,2015,6,24,12,7.2,4.6,5.2,5.6,27.6,31.1,25.5,3.9,25.9
Marina Barrage,2015,6,24,13,0,0,0,0,28.3,30.6,26,4.2,18.7
Marina Barrage,2015,6,24,14,6.4,3.2,3.4,4,27.2,28.6,24.6,5.8,37.8
Marina Barrage,2015,6,25,15,0.4,0.4,0.4,0.4,28.4,31,26.3,3.9,19.4
Marina Barrage,2015,6,25,16,1.8,1.4,1.6,1.6,28,30.1,24.9,4.2,41
Marina Barrage,2015,6,25,17,0,0,0,0,28.9,32.2,27.6,3.9,20.5
Marina Barrage,2015,6,25,18,0,0,0,0,30.1,33.9,27.9,4.3,17.6
Marina Barrage,2015,6,25,19,0,0,0,0,29.9,32.6,28.3,5.6,19.1
Marina Barrage,2015,6,25,20,0,0,0,0,30.1,32.5,28.3,6.2,21.2
Marina Barrage,2015,6,25,21,0,0,0,0,30.3,32.9,28.7,5.2,22.7
Marina Barrage,2015,6,26,22,0,0,0,0,30.5,34.4,28.5,5.5,20.9
Marina Barrage,2015,6,26,23,0,0,0,0,30.4,33.2,28.5,6.2,22.7
Marina Barrage,2015,6,26,24,0,0,0,0,30.2,33.1,28.4,6.6,21.2
Marina Barrage,2015,6,26,25,0,0,0,0,30.3,34.2,28.5,6.1,21.6
Marina Barrage,2015,6,26,26,0,0,0,0,30.2,33.6,28.3,6.1,19.4
Marina Barrage,2015,6,26,27,0,0,0,0,30.2,33.3,28.1,6.1,20.2
Marina Barrage,2015,6,26,28,0,0,0,0,30.2,33.9,28.4,5.3,20.9
Marina Barrage,2015,6,27,29,0,0,0,0,30.5,34.7,28,4.2,17.3
Marina Barrage,2015,6,27,30,0,0,0,0,30.4,33.9,27.9,4.4,17.3
Marina Barrage,2015,7,27,1,6.4,6.4,6.4,6.4,29,31.7,24.7,4.6,29.2
Marina Barrage,2015,7,27,2,0,0,0,0,29.7,32.6,27.9,4.9,23
Marina Barrage,2015,7,27,3,0,0,0,0,29.7,32.4,28.1,6.5,21.6
Marina Barrage,2015,7,27,4,20.8,15.6,17,20.8,27.9,29.8,22.9,5.5,37.4
Marina Barrage,2015,7,27,5,0,0,0,0,29.8,33.2,27.9,5.4,18.7
Marina Barrage,2015,7,28,6,1,1,1,1,29.8,32.5,28.1,6.3,19.4
Marina Barrage,2015,7,28,7,0,0,0,0,29.7,32.4,28.2,6.3,22.3
Marina Barrage,2015,7,28,8,6.6,6.6,6.6,6.6,29.3,32.8,26.9,4.3,18.4
Marina Barrage,2015,7,28,9,0.2,0.2,0.2,0.2,29.6,32.5,26.7,4.5,20.9
Marina Barrage,2015,7,28,10,27.8,18,27.8,27.8,28.9,31.2,23.6,4.7,27.4
Marina Barrage,2015,7,28,11,0.2,0.2,0.2,0.2,29.8,33.2,27.5,5.4,20.2
Marina Barrage,2015,7,28,12,0,0,0,0,30.1,33.3,28.2,5.7,19.4
Marina Barrage,2015,7,29,13,0,0,0,0,29.7,31.6,28.3,6.8,25.6
Marina Barrage,2015,7,29,14,0,0,0,0,29,32.7,25.8,6.3,29.2
Marina Barrage,2015,7,29,15,0,0,0,0,29.6,33,28.1,5,18
Marina Barrage,2015,7,29,16,1.6,1.6,1.6,1.6,29.8,33.2,27.2,5.3,22.7
Marina Barrage,2015,7,29,17,7.8,3.8,6,7.8,29.6,33.4,27.8,5.2,24.1
Marina Barrage,2015,7,29,18,0,0,0,0,30.1,33.9,28.4,6.5,22
Marina Barrage,2015,7,29,19,0,0,0,0,30.1,33,28.4,5.7,22.3
Marina Barrage,2015,7,30,20,0,0,0,0,29.8,33.7,27.9,5.5,21.2
Marina Barrage,2015,7,30,21,,0,0,0,,,,,
Marina Barrage,2015,7,30,22,,0.6,0.6,0.6,,,,,
Marina Barrage,2015,7,30,23,,0,0,0,,,,,
Marina Barrage,2015,7,30,24,,0,0,0,,,,,
Marina Barrage,2015,7,30,25,,0,0,0,,,,,
Marina Barrage,2015,7,30,26,,0.8,0.8,1.2,,,,,
Marina Barrage,2015,7,31,27,,0,0,0,,,,,
Marina Barrage,2015,7,31,28,6.6,3.6,3.6,3.6,28.5,32.1,25.5,4.8,31.3
Marina Barrage,2015,7,31,29,,0,0,0,29.7,33.5,27.7,6.3,20.2
