date,locality,cases with onset in last 2 weeks
160126,S'goon Ave 2 (Blk 240) / S'goon Ave 3 (Blk 235) / S'goon Ctrl Dr (Blk 255),5
160126,"Simei St 4 (Double Bay Residences, Simei Green Condo) / Sunbird Circle, Rd",3
160126,"Tampines St 41 (Blk 403, 417, 419, 423)",3
160126,"Ubi Ave 1 (Blk 314, 319, 323)",3
160126,"Ang Mo Kio Ave 10 (Blk 417, 419, 440)",2
160126,"Bedok Reservoir View (Blk 764, 765, 767)",4
160126,Butterworth Ln / Haig Rd / Ipoh Ln,3
160126,Dafne St / Dido St,2
160126,Hougang Ave 1 (Blk 230) / Hougang St 21 (Blk 208),4
160126,"Hougang Ave 3 (Blk 247, 253) / Jln Hock Chye",3
160126,Jln Batai / Jln Chempedak / Jln Menarong,2
160126,Jln Kechot / Kampong Eunos / Lor Sarina (Casa Sarina),2
160126,Joo Chiat Rd / Onan Rd,4
160126,"Jurong West St 81 (Blk 811, 821, 852)",2
160126,Kitchener Lk (City Square Residences),4
160126,Lor 3 Geylang / Upp Boon Keng Rd (Blk 38),4
160126,Sennett Ave,4
160126,"S'goon Nth Ave 1 (Blk 121, 130, 133, 143)",4
160126,"Sirat Rd / Yio Chu Kang Rd (Residences Botanique, Wembly Residences)",3
160126,"Tampines St 32 (Blk 328, 381) / Tampines St 33 (Blk 312) / Tampines St 34 (The Eden at Tampines)",3
160126,"Ang Mo Kio Ave 10 (Blk 475, 476)",2
160126,"Ang Mo Kio Ave 3 (Blk 426, 428)",2
160126,"Ang Mo Kio Ave 4 (Blk 607, 610, 612)",3
160126,"Ang Mo Kio Ave 5 (Blk 521, 522, 533)",2
160126,Braemar Dr / Corfe Pl,2
160126,Branksome Rd / Goodman Rd,2
160126,"Clementi Ave 6 (Blk 202, 204)",3
160126,"Clementi St 13 (Blk 112, 117)",1
160126,"Commonwealth Ave West (Blk 414, 415)",3
160126,Corporation Dr (Blk 365) / Kang Ching Rd (Blk 354),2
160126,Delta Ave (Blk 5) / Indus Rd (Blk 79),3
160126,Dunbar Walk / Frankel St / Hartley Gr,1
160126,"Dunman Rd / Haig Rd (Blk 2, 3)",2
160126,East Coast Ter,3
160126,Eden Gr / S'goon Ave 1 (Blk 403) / Sunshine Ter,3
160126,Eunos Rd 5 (Blk 415) / Geylang Serai (Blk 2D),3
160126,"Geylang Bahru (Blk 94, 96)",2
160126,"Hougang Ave 4 (Blk 682) / Hougang Ave 8 (Blk 502, 503)",3
160126,"Hougang Ave 6 (Blk 424, 428) / Hougang Ave 8 (Blk 433)",3
160126,"Hougang Ave 8 (Blk 633, 636)",2
160126,Jln Kayu / Jln Tari Serimpi,3
160126,Jln Sempadan (Villa Marina),3
160126,Joo Chiat Ln (Legenda At Joo Chiat) / Joo Chiat Ter (Euro­Asia Lodge) / Langsat Rd,3
160126,"Jurong West St 64 (Blk 668A, 668D, 669C)",3
160126,"Lor M Telok Kurau / Lor M Telok Kurau (Ebony Mans, Madeira Ct)",2
160126,"Mei Ling St (Blk 156, 160)",3
160126,"Pasir Ris Dr 6 (Blk 414, 415)",3
160126,"Punggol Field (Blk 267A, 267C, 268C)",3
160126,"Saujana Rd (Blk 414, 415)",3
160126,Sembawang Rd (Seletaris),3
160126,"S'goon Nth Ave 1 (Blk 101, 107)",3
160126,"Sims Dr (Blk 40, 41)",2
160126,"Tai Hwan Cl, Hts",2
160126,"Tampines St 24 (Blk 230F) / Tampines St 42 (Blk 449, 450)",3
160126,"Woodlands Ave 1 (Blk 570C, 572B) / Woodlands Dr 14 (Blk 506)",2
160126,"Woodlands St 13 (Blk 162, 164, 165)",3
160126,Woodlands St 31 (Blk 319),3
160126,"Yishun Ave 5 (Blk 734, 740) / Yishun St 72 (Blk 737)",2
160126,"Yishun St 72 (Blk 751, 755, 757)",3
160126,Aljunied Cres (Blk 111),2
160126,"Ang Mo Kio Ave 1 (Blk 206, 215)",2
160126,Ava Rd (Ava Twrs),2
160126,Bedok Nth St 3 (Blk 529),2
160126,"Bedok Reservoir Rd (Blk 128, 146)",2
160126,Boon Lay Dr (Blk 206) / Boon Lay Pl (Blk 209),1
160126,Braddell Hill (Braddell View),2
160126,Brookvale Dr (Brookvale Pk),2
160126,Bt Batok St 34 (Blk 338) / Bt Batok West Ave 5 (Blk 384),2
160126,"Bt Purmei Rd (Blk 109, 115)",2
160126,"Circuit Rd (Blk 51, 52)",2
160126,Defu Ln 9,2
160126,Dunman Rd (Paradise Palms) / Dunman Rd,2
160126,"Farrer Pk Rd (Blk 12, 13)",2
160126,Gambas Cres (Ark@Gambas),2
160126,Geylang Bahru (Blk 62) / Kallang Bahru (Blk 63),2
160126,Haig Ln (The Silverton) / Haig Ave,2
160126,Hazel Pk Ter (Hazel Pk Condo) / Cashew Rd (Cashew Hts),2
160126,Hougang Ave 2 (Blk 720),2
160126,"Hougang Ave 8 (Blk 440, 446)",2
160126,"Hougang Ave 8 (Blk 613, 617)",2
160126,"Hougang St 22 (Blk 239, 241)",1
160126,Hougang St 92 (Blk 940) / Hougang St 92 (Regent Ville),2
160126,"Jln Bt Merah (Blk 107, 110)",2
160126,Jln Chulek / Kensington Pk Dr (Kensington Pk Condo),2
160126,"Joo Seng Rd (Blk 10, 13)",2
160126,"Jurong East St 32 (Blk 308, 309)",1
160126,Jurong West Ctrl 1 (Blk 680B) / Jurong West St 64 (Blk 676A),2
160126,"Jurong West St 52 (Blk 521, 527)",2
160126,Kee Choe Ave / Puay Hee Ave,2
160126,May Rd / Mcnair Rd (Blk 108),2
160126,Paya Lebar Cres,2
160126,"Pine Cl (Blk 5, 11)",2
160126,"Queen St (Blk 269B, 271)",2
160126,Redhill Cl (Blk 20) / Redhill Rd (Blk 77A),1
160126,"Rivervale Cres (Blk 158A, 158D)",2
160126,"Sembawang Cl (Blk 340B, 341B)",2
160126,"Tampines St 21 (Blk 235, 241)",2
160126,"Tampines St 33 (Blk 322, 339)",1
160126,"Tampines St 71 (Blk 728, 731)",2
160126,"Teck Whye Ln (Blk 17, 18)",2
160126,Vernon Pk,2
160126,"Woodlands Circle (Blk 727, 733)",2
160129,"Tampines Ave 1 (Blk 890B) / Tampines Ave 3 / Tampines Ave 4 / Tampines Ave 4 (Blk 801, 803, 804, 805, 806, 807, 808, 809, 810, 811, 812, 815, 816) / Tampines Ave 8 (Blk 892, 892A, 893) / Tampines St 81 (Blk 813, 814, 817, 818, 819, 820, 887, 894, 894A, 895, 895A, 896, 897, 898, 898A, 899, 899A) / Tampines St 91 (Blk 912, 916, 927, 929, 932, 933, 934, 935)",30
160129,"Joo Ave / Kent Rd (Blk 52, 53) / Mergui Rd / Mergui Rd (Pristine Hts) / Owen Rd / Oxford Rd (Kentish Court, Kentish Lodge, Oxford Suites) / Perumal Rd / Race Course Rd / Race Course Rd (Blk 681, 682, 684, 685) / Rangoon Rd (Blk 677) / Rangoon Rd (R66 Apts, Suites 123) / Rangoon Ln, Rd / S'goon Rd / Sing Ave / Sing Ave (Bliss Regalia) / Sing Joo Walk / Starlight Rd / Tessensohn Rd / Tessensohn Rd (Blk 683)",2
160129,"Pasir Ris Dr 6 (Blk 442) / Pasir Ris St 11 (Blk 109, 110, 111, 112, 113, 116, 117, 119, 120, 121, 122, 124, 125, 126, 127, 128, 129, 132, 133, 134) / Pasir Ris St 12 (Blk 101, 102, 108, 199) / Pasir Ris St 21 (Blk 213, 216) / Pasir Ris St 51 (Blk 551, 558)",3
160129,"Yishun Ring Rd (Blk 622, 846, 853) / Yishun St 81 (Blk 816, 820, 821, 822, 823, 824, 825, 827, 828, 829, 830, 832, 833, 834, 835, 836, 838, 841, 852, 865, 868, 871, 874, 876, 877, 880) / Yishun St 81 (Orchid Pk Condo)",28
160129,"Ang Mo Kio Ave 1 (Kingsgrove) / Burghley Dr / Cardiff Gr / Cardiff Gr (Cardiff Residence) / Carisbrooke Gr / Chiselhurst Gr / Coniston Gr / Golden Dr, Rise, Walk / Jln Pacheli / Li Hwan Cl, Dr, Pl, Ter, View / Tai Hwan Cres, Dr, Gr, Hts, Ln",12
160129,"Chiap Guan Ave / Dix Rd / Ee Teow Leng Rd / Flower Rd / Hendry Cl / Highland Cl, Rd, Walk / Hillside Dr / Jansen Rd / Jansen Rd (Jansen 28, Jansen Mansions) / Jln Sahabat / Kovan Rd / Kovan Rd (Kovan Crest, Kovan Esquire, Kovana, Kovan Lodge, Kovan Melody, Kovan Residences, Water Villas) / Lange Rd / Palm Gr Ave (Palm Gr Condo) / Palm Gr Ave / Upp S'goon Rd (D'Pavilion, Grand Regalia) / Upp S'goon Rd",11
160129,"Lucky Hts, View / Sennett Cl / Riviera Dr (Riviera Residences) / Upp East Coast Rd (The Summit, The Baycourt, Venezio)",16
160129,"Geylang Rd / Guillemard Rd / Lor 4 Geylang (Wang Lodge) / Lor 6 Geylang (Sunflower Court) / Lor 7 Geylang (Centra Residence) / Lor 8 Geylang (Swann Court) / Lor 9 Geylang (Kim Court) / Lor 4, 6, 7, 8, 9, 11, 13, 15 Geylang / Sims Ave",6
160129,"How Sun Dr (Sun Rosier) / How Sun Rd (Townhouse Condo) / How Sun Dr, Walk / Jln Kesoma / Jln Rindu / Lor How Sun / Lor Ong Lye (Casa Rosa) / Lor Ong Lye / S'goon Ln / Upp Paya Lebar Rd (Fragrant Gdns)",1
160129,"Bangkit Rd (Blk 248, 249, 250, 251, 252, 253, 257, 259A, 270, 273) / Bangkit Rd (Chestervale)",5
160129,"Changi Rd / Changi Rd (Mera East) / Jln Masjid (Bliss Residences) / Jln Wakaff (Radix) / Joo Chiat Ave / Lor 110 Changi / Lor G, H Telok Kurau / Lor G Telok Kurau (East Bay Gdns, Espira Spring, Grand Residence, Sunny Palms, The Medley) / Lor H Telok Kurau (Palm Oasis, Telok Kurau Lodge) / Lor Mydin / Sims View",11
160129,"Geylang Rd / Guillemard Rd (Cassia Edge) / Jln Molek / Jln Suka / Lor 24A Geylang / Lor 26 Geylang / Lor 26 Geylang (Blossom View, Geylang Mans, Guilin Ct, Sunflower Mans) / Lor 27 Geylang (The Alcove) / Lor 27A Geylang (Sims Green) / Lor 28 Geylang (Atrium Residences, The Sunflower) / Lor 30 Geylang (Guillemard Edge) / Lor 32 Geylang (Sunflower Residence)",10
160129,"Jln Khamis / Jln Rabu / Shunfu Rd (Blk 303, 308, 309, 310, 311, 313, 315, 316, 317) / Upp Thomson Rd (Thomson Imperial Ct)",1
160129,"Geylang Rd / Geylang Rd (Le Regal) / Lor 12, 14, 16, 17, 21 Geylang / Lor 12 Geylang (Paddy Green, Summer View) / Lor 14 Geylang (Wing Fong Ct, Wing Fong Mans) / Lor 16 Geylang (Canberlin Apts) / Westerhout Rd",11
160129,"Cheviot Hill / Elite Ter / Fedelio St / Jln Tua Kong (Park East) / Siglap Ave South / Siglap Bank, Dr, Walk / Siglap Dr (Bowmont Centre) / Siglap Rd (Flamingo Valley)",6
160129,Mei Hwan Dr (Goldenhill Pk Condo) / Mei Hwan Dr,11
160129,"McNair Rd (Blk 108B, 120, 122, 123) / McNair Rd / Towner Rd",6
160129,"Marsiling Rd (Blk 134, 139, 141, 180C) / Marsiling Rise (Blk 118, 119, 123, 125, 128, 129, 130, 133)",15
160129,Jln Cherpen / Jln Malu­Malu / Jln Hikayat / Jln Kemuning / Jln Sajak / Jln Salang / Jln Shaer / Sembawang Rd,10
160129,Bowmont Gdns / Jedburgh Gdns,7
160129,"Jurong West St 92 (Blk 923) / Yunnan Dr 1, Rd, Walk, Walk 1, Walk 3",8
160129,"Tampines St 81 (Blk 826, 827) / Tampines St 82 (Blk 830, 832, 838, 840, 842, 850, 854) / Tampines St 83 (Blk 831, 837, 851)",8
160129,"Woodlands Dr 52 (Blk 620, 622) / Woodlands Ring Rd (Blk 607, 646, 652, 658, 660, 661, 663, 664)",7
160129,"Jln Berseh (Blk 25) / Jln Besar / Kelantan Rd (Blk 28) / Rowell Rd / Rowell Rd (Blk 639, 640, 642) / S'goon Rd / Syed Alwi Rd / Veerasamy Rd (Blk 632, 633, 635)",4
160129,"Woodlands St 81 (Blk 824, 825, 826) / Woodlands St 82 (Blk 818, 823)",7
160129,"Bendemeer Rd (Blk 38A, 38D, 39A, 43, 44, 47) / Beng Wan Rd / Whampoa South (Blk 49)",3
160129,"Joo Chiat Ter (Celestia, One Eighties Residences) / Joo Chiat Pl (Joo Chiat Mans, Flora East) / Joo Chiat Pl, Ter / Langsat Rd / Rambutan Rd",3
160129,"Upp Boon Keng Rd (Blk 2B, 2C, 2D, 3C, 5A, 11, 14A, 15, 16, 19)",5
160129,Ceylon Rd / Fowlie Rd / Marshall Rd / Mugliston Rd / Seraya Ln,6
160129,Chuan Cl / Cotswold Cl / Chiltern Dr,1
160129,"Kim Keat Cl, Ln / Kim Keat Ln (Calarasi) / Lor Limau (Blk 77) / Whampoa Dr (Blk 93, 95, 97)",7
160129,"Tampines St 83 (Blk 884, 886) / Tampines St 84 (Blk 875, 881, 883)",1
160129,"Yunnan Cres, Dr 1, Dr 2, Dr 3",5
160129,"Gilstead Rd / Gilstead Rd (Gilstead 38, Gilstead Ct, The Gilstead)",2
160129,"Simei St 4 (Double Bay Residences, Simei Green Condo) / Sunbird Circle, Rd / Upp Changi Rd",7
160129,"Tampines St 22 (Blk 272, 274, 275)",6
160129,"Geylang East Ave 1 (Blk 130) / Geylang East Ave 2 (Simsville) / Lor 31 Geylang (Camellia Lodge) / Lor 35 Geylang (Fuyuen CT) / Lor 33, 39 Geylang / Paya Lebar Rd (Paya Lebar Residences) / Sims Ave",2
160129,"Hougang Ave 3 (Blk 247, 251, 253, 254) / Hougang St 22 (Blk 244) / Jln Hock Chye",7
160129,Eastwood Dr / Eastwood Rd (Eastwood Green) / Jln Greja,2
160129,"Holland Cl (Blk 1, 3, 6) / Jln Kelabu Asap / Jln Merah Saga (The Merasaga) / Jln Rumia",2
160129,"Bedok Reservoir View (Blk 764, 765, 767, 768, 770)",2
160129,"Cassia Cres (Blk 56) / Guillemard Cres / Pine Cl (Blk 5, 10, 11)",5
160129,"Geylang Bahru (Blk 57, 58, 68, 94, 96)",5
160129,Jln Malu­Malu / Jln Sendudok (D' Banyan) / Jln Serengam / Jln Telipok,5
160129,"Jurong East St 24 (Blk 248, 250, 258, 264)",3
160129,"Tampines St 41 (Blk 403, 417, 419, 423)",4
160129,"Ang Mo Kio Ave 10 (Blk 404, 410, 472, 475, 476)",4
160129,"Ang Mo Kio Ave 10 (Blk 417, 419, 440)",2
160129,"Geylang East Ave 1 (Blk 125, 133) / Geylang East Ctrl (Blk 122) / Geylang East Ave 1 (Central Gr) / Lor 27 Geylang",2
160129,"Hougang Ave 1 (Blk 165, 172) / Lor Ah Soo (Blk 132, 134)",3
160129,Hougang Ave 1 (Blk 230) / Hougang St 21 (Blk 208),4
160129,"Jelapang Rd (Blk 505) / Saujana Rd (Blk 413, 414, 415)",4
160129,Jln Batai / Jln Chempedak / Jln Menarong,3
160129,Joo Chiat Rd / Onan Rd,5
160129,"Jurong West St 42 (Blk 402, 404, 406)",2
160129,Kitchener Lk (City Square Residences),5
160129,Lucky Gdns / Sennett Ave,5
160129,Sea Breeze Walk / Simei St 3 (Eastpoint Green),5
160129,"S'goon Nth Ave 1 (Blk 101, 107, 108)",4
160129,"S'goon Nth Ave 1 (Blk 121, 130, 133, 143)",2
160129,"Ubi Ave 1 (Blk 314, 319, 323)",1
160129,"Yishun Ave 5 (Blk 734, 740) / Yishun St 72 (Blk 737, 745)",4
160129,Butterworth Ln / Haig Rd / Ipoh Ln,3
160129,"Carpmael Rd / Dunman Rd / Haig Rd (Blk 2, 3)",3
160129,Dafne St / Dido St,2
160129,Defu Ln 9,3
160129,Dunbar Walk / Frankel St / Hartley Gr,2
160129,"Farrer Pk Rd (Blk 11, 12, 13)",3
160129,"Haig Ave, Ln, Rd",2
160129,Jln Kechot / Kampong Eunos / Lor Sarina (Casa Sarina),2
160129,Jln Sempadan (Villa Marina),4
160129,Joo Chiat Pl / Joo Chiat Ln (Legenda At Joo Chiat) / Joo Chiat Ter (Euro­Asia Lodge) / Langsat Rd,2
160129,"Jurong West St 81 (Blk 811, 821, 852)",2
160129,Lor 3 Geylang / Upp Boon Keng Rd (Blk 38),3
160129,"S'goon Nth Ave 4 (Blk 524, 535, 542)",3
160129,"Sirat Rd / Yio Chu Kang Rd (Residences Botanique, Wembly Residences)",3
160129,"Teck Whye Ln (Blk 9, 15, 17, 18)",4
160129,Vernon Pk,4
160129,"Yishun St 72 (Blk 751, 755, 757)",3
160129,"Ang Mo Kio Ave 1 (Blk 331, 332)",2
160129,"Ang Mo Kio Ave 4 (Blk 607, 610, 612)",1
160129,"Ang Mo Kio Ave 5 (Blk 521, 522, 533)",2
160129,Ava Rd (Ava Twrs),4
160129,"Bedok Reservoir Rd (Blk 128, 146)",2
160129,"Bishan St 22 (Blk 238, 285)",3
160129,Braemar Dr / Corfe Pl,2
160129,Branksome Rd / Goodman Rd,2
160129,"Clementi Ave 6 (Blk 202, 204)",2
160129,"Commonwealth Ave West (Blk 414, 415)",3
160129,Corporation Dr (Blk 365) / Kang Ching Rd (Blk 354),2
160129,Delta Ave (Blk 5) / Indus Rd (Blk 79),3
160129,East Coast Ter,3
160129,Eden Gr / S'goon Ave 1 (Blk 403) / Sunshine Ter,3
160129,"Hougang Ave 4 (Blk 682) / Hougang Ave 8 (Blk 502, 503)",3
160129,"Hougang Ave 6 (Blk 424, 428) / Hougang Ave 8 (Blk 433)",3
160129,Hougang Ave 7 (Evergreen Pk),3
160129,"Hougang Ave 8 (Blk 633, 636)",2
160129,"Jurong West St 64 (Blk 668A, 668D, 669C)",3
160129,"Lor M Telok Kurau / Lor M Telok Kurau (Ebony Mans, Madeira Ct)",2
160129,"Marine Dr (Blk 67, 73, 75)",2
160129,"Pasir Ris Dr 6 (Blk 414, 415)",3
160129,"Punggol Field (Blk 267A, 267C, 268C)",3
160129,"Sembawang Cl (Blk 330, 340B, 341B)",3
160129,Sembawang Rd (Seletaris),3
160129,"Sims Dr (Blk 40, 41)",2
160129,"Woodlands Ave 1 (Blk 570C, 572B) / Woodlands Dr 14 (Blk 506)",2
160129,Woodlands St 31 (Blk 319),3
160129,"Ang Mo Kio Ave 1 (Blk 206, 215)",2
160129,Ang Mo Kio Ave 10 (Blk 576) / Ang Mo Kio St 52 (Blk 588C),2
160129,Bedok Rd / Jln Bilal,1
160129,Blair Rd / Spottiswoode Pk Rd (Blk 102),2
160129,Braddell Hill (Braddell View),2
160129,"Bt Purmei Rd (Blk 109, 115)",2
160129,Cantonment Cl (Blk 17),1
160129,"Circuit Rd (Blk 51, 52)",2
160129,Clementi St 11 (Blk 109) / Clementi St 13 (Blk 113),1
160129,Dunman Rd (Paradise Palms) / Dunman Rd,2
160129,Geylang Bahru (Blk 62) / Kallang Bahru (Blk 63),2
160129,Geylang Rd / Lor 3 Geylang (Blk 114),2
160129,Hougang Ave 2 (Blk 720),1
160129,"Hougang Ave 8 (Blk 613, 617)",2
160129,Hougang St 11 (The Minton),2
160129,"Hougang St 22 (Blk 239, 241)",1
160129,Hougang St 92 (Blk 940) / Hougang St 92 (Regent Ville),2
160129,Jln Chulek / Kensington Pk Dr (Kensington Pk Condo),2
160129,"Joo Seng Rd (Blk 10, 13)",2
160129,"Jurong East St 32 (Blk 308, 309)",1
160129,Jurong West Ctrl 1 (Blk 680B) / Jurong West St 64 (Blk 676A),1
160129,"Jurong West St 52 (Blk 521, 527)",2
160129,"Jurong West St 65 (Blk 610, 663B)",2
160129,"Lor 4 Toa Payoh (Blk 60, 85A)",2
160129,Lor K Telok Kurau / Lor L Telok Kurau (The Grandiflora),2
160129,"Mei Hwan Dr, Rd",2
160129,"Pasir Ris St 11 (Blk 138, 182)",2
160129,Pasir Ris St 53 (Blk 575),1
160129,"Queen St (Blk 269B, 271)",2
160129,"Sengkang East Way (Blk 260, 261C)",2
160129,S'goon Ave 2 (Sunglade) / S'goon Ave 3 (Blk 334),2
160129,Siglap Rd (Mandarin Gdns),2
160129,Simei St 1 (Melville Pk),2
160129,"Sin Ming Walk (Bishan Pk Condo, The Gdns At Bishan)",2
160129,Sturdee Rd (Kerrisdale),2
160129,"Tampines Ave 7 (Blk 390, 391)",2
160129,Tampines Ave 8 (Arc At Tampines),2
160129,"Tampines Ave 9 (Blk 485B, 488B)",2
160129,"Tampines St 71 (Blk 710, 713)",2
160129,"Toa Payoh Nth (Blk 203, 205)",2
160129,"Wellington Circle (Blk 501A, 501C)",2
160129,Woodlands St 31 (Blk 302),2
160129,"Yishun Ave 11 (Blk 423, 429A)",2
160129,"Yishun Ring Rd (Blk 114, 115A)",1
160201,"Tampines Ave 1 (Blk 890B) / Tampines Ave 3 / Tampines Ave 4 / Tampines Ave 4 (Blk 801, 803, 804, 805, 806, 807, 808, 809, 810, 811, 812, 815, 816) / Tampines Ave 8 (Blk 892, 892A, 893) / Tampines St 81 (Blk 813, 814, 817, 818, 819, 820, 887, 894, 894A, 895, 895A, 896, 897, 898, 898A, 899, 899A) / Tampines St 91 (Blk 912, 916, 927, 929, 932, 933, 934, 935)",26
160201,"Joo Ave / Kent Rd (Blk 52, 53) / Mergui Rd / Mergui Rd (Pristine Hts) / Owen Rd / Oxford Rd (Kentish Court, Kentish Lodge, Oxford Suites) / Perumal Rd / Race Course Rd / Race Course Rd (Blk 681, 682, 684, 685) / Rangoon Rd (Blk 677) / Rangoon Rd (R66 Apts, Suites 123) / Rangoon Ln, Rd / S'goon Rd / Sing Ave / Sing Ave (Bliss Regalia) / Sing Joo Walk / Starlight Rd / Tessensohn Rd / Tessensohn Rd (Blk 683)",2
160201,"Pasir Ris Dr 6 (Blk 442) / Pasir Ris St 11 (Blk 109, 110, 111, 112, 113, 116, 117, 119, 120, 121, 122, 124, 125, 126, 127, 128, 129, 132, 133, 134) / Pasir Ris St 12 (Blk 101, 102, 108, 199) / Pasir Ris St 21 (Blk 213, 216) / Pasir Ris St 51 (Blk 551, 558)",3
160201,"Yishun Ring Rd (Blk 622, 846, 853) / Yishun St 81 (Blk 816, 820, 821, 822, 823, 824, 825, 827, 828, 829, 830, 832, 833, 834, 835, 836, 838, 841, 852, 865, 868, 871, 874, 876, 877, 880) / Yishun St 81 (Orchid Pk Condo)",16
160201,"Chiap Guan Ave / Dix Rd / Ee Teow Leng Rd / Flower Rd / Hendry Cl / Highland Cl, Rd, Walk / Hillside Dr / Jansen Rd / Jansen Rd (Jansen 28, Jansen Mansions) / Jln Sahabat / Kovan Rd / Kovan Rd (Kovan Crest, Kovan Esquire, Kovana, Kovan Lodge, Kovan Melody, Kovan Residences, Water Villas) / Lange Rd / Palm Gr Ave (Palm Gr Condo) / Palm Gr Ave / Upp S'goon Rd (D'Pavilion, Grand Regalia) / Upp S'goon Rd",11
160201,"Ang Mo Kio Ave 1 (Kingsgrove) / Burghley Dr / Cardiff Gr / Cardiff Gr (Cardiff Residence) / Carisbrooke Gr / Chiselhurst Gr / Coniston Gr / Golden Dr, Rise, Walk / Jln Pacheli / Li Hwan Cl, Dr, Pl, Ter, View / Tai Hwan Cres, Dr, Gr, Hts, Ln",10
160201,"Lucky Hts, View / Sennett Cl / Riviera Dr (Riviera Residences) / Upp East Coast Rd (The Summit, The Baycourt, Venezio)",15
160201,"Geylang Rd / Guillemard Rd / Lor 4 Geylang (Wang Lodge) / Lor 6 Geylang (Sunflower Court) / Lor 7 Geylang (Centra Residence) / Lor 8 Geylang (Swann Court) / Lor 9 Geylang (Kim Court) / Lor 4, 6, 7, 8, 9, 11, 13, 15 Geylang / Sims Ave",4
160201,"How Sun Dr (Sun Rosier) / How Sun Rd (Townhouse Condo) / How Sun Dr, Walk / Jln Kesoma / Jln Rindu / Lor How Sun / Lor Ong Lye (Casa Rosa) / Lor Ong Lye / S'goon Ln / Upp Paya Lebar Rd (Fragrant Gdns)",1
160201,"Bangkit Rd (Blk 248, 249, 250, 251, 252, 253, 257, 259A, 270, 273) / Bangkit Rd (Chestervale)",2
160201,"Changi Rd / Changi Rd (Mera East) / Jln Masjid (Bliss Residences) / Jln Wakaff (Radix) / Joo Chiat Ave / Lor 110 Changi / Lor G, H Telok Kurau / Lor G Telok Kurau (East Bay Gdns, Espira Spring, Grand Residence, Sunny Palms, The Medley) / Lor H Telok Kurau (Palm Oasis, Telok Kurau Lodge) / Lor Mydin / Sims View",10
160201,"Geylang Rd / Guillemard Rd (Cassia Edge) / Jln Molek / Jln Suka / Lor 24A Geylang / Lor 26 Geylang / Lor 26 Geylang (Blossom View, Geylang Mans, Guilin Ct, Sunflower Mans) / Lor 27 Geylang (The Alcove) / Lor 27A Geylang (Sims Green) / Lor 28 Geylang (Atrium Residences, The Sunflower) / Lor 30 Geylang (Guillemard, Edge) / Lor 32 Geylang (Sunflower Residence)",8
160201,"Jln Khamis / Jln Rabu / Shunfu Rd (Blk 303, 308, 309, 310, 311, 313, 315, 316, 317) / Upp Thomson Rd (Thomson, Imperial Ct)",2
160201,"Geylang Rd / Geylang Rd (Le Regal) / Lor 12, 14, 16, 17, 21 Geylang / Lor 12 Geylang (Paddy Green, Summer View) / Lor 14 Geylang (Wing Fong Ct, Wing Fong Mans) / Lor 16 Geylang (Canberlin Apts) / Westerhout Rd",10
160201,"Cheviot Hill / Elite Ter / Fedelio St / Jln Tua Kong (Park East) / Siglap Ave South / Siglap Bank, Dr, Walk / Siglap Dr (Bowmont Centre) / Siglap Rd (Flamingo Valley)",6
160201,Mei Hwan Dr (Goldenhill Pk Condo) / Mei Hwan Dr,7
160201,"Marsiling Rd (Blk 134, 139, 141, 180C) / Marsiling Rise (Blk 118, 119,123, 125, 128, 129, 130, 133)",15
160201,"McNair Rd (Blk 108B, 120, 122, 123) / McNair Rd / Towner Rd",5
160201,Jln Cherpen / Jln Malu­Malu / Jln Hikayat / Jln Kemuning / Jln Sajak / Jln Salang / Jln Shaer / Sembawang Rd,7
160201,"Tampines St 81 (Blk 826, 827) / Tampines St 82 (Blk 830, 832, 838, 840, 842, 850, 854) / Tampines St 83 (Blk 831, 837, 851)",6
160201,Bowmont Gdns / Jedburgh Gdns,2
160201,"Jurong West St 92 (Blk 923) / Yunnan Dr 1, Rd, Walk, Walk 1, Walk 3",8
160201,"Woodlands Dr 52 (Blk 620, 622) / Woodlands Ring Rd (Blk 607, 646, 652, 658, 660, 661, 663, 664)",5
160201,"Jln Berseh (Blk 25) / Jln Besar / Kelantan Rd (Blk 28) / Rowell Rd / Rowell Rd (Blk 639, 640, 642) / S'goon Rd / Syed Alwi Rd / Veerasamy Rd (Blk 632, 633, 635)",2
160201,"Woodlands St 81 (Blk 824, 825, 826) / Woodlands St 82 (Blk 818, 823)",3
160201,"Upp Boon Keng Rd (Blk 2B, 2C, 2D, 3C, 5A, 11, 14A, 15, 16, 19)",4
160201,"Bendemeer Rd (Blk 38A, 38D, 39A, 43, 44, 47) / Beng Wan Rd / Whampoa South (Blk 49)",2
160201,"Joo Chiat Ter (Celestia, One Eighties Residences) / Joo Chiat Pl (Joo Chiat Mans, Flora East) / Joo Chiat Pl, Ter / Langsat Rd / Rambutan Rd",1
160201,Ceylon Rd / Fowlie Rd / Marshall Rd / Mugliston Rd / Seraya Ln,5
160201,"Kim Keat Cl, Ln / Kim Keat Ln (Calarasi) / Lor Limau (Blk 77) / Whampoa Dr (Blk 93, 95, 97)",6
160201,"Geylang East Ave 1 (Blk 130) / Geylang East Ave 2 (Simsville) / Lor 31 Geylang (Camellia Lodge) / Lor 35 Geylang (Fuyuen CT) / Lor 33, 39 Geylang / Paya Lebar Rd (Paya Lebar Residences) / Sims Ave",4
160201,"Tampines St 83 (Blk 884, 886) / Tampines St 84 (Blk 875, 881, 883)",1
160201,"Yunnan Cres, Dr 1, Dr 2, Dr 3",5
